Format Version,1.23,Take Name,Take 2024-01-17 05.22.17 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.22.18.071 PM,Capture Start Frame,13450254,Total Frames in Take,7420,Total Exported Frames,7420,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
27,0.270000,-1.030728,0.355156,-0.346806,-0.916550,0.354759,-0.379263,-0.853397,0.355288,-0.147441,-0.800144,0.352449,-0.408482,0.393541,0.330310,1.024048,0.476734,0.328989,0.969248,0.665685,0.341176,-0.242295,0.696040,0.337912,-0.168242,0.725887,0.334992,-0.094329,0.756687,0.332145,-0.020877,0.932036,0.348994,-0.222231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.280000,-1.030519,0.354323,-0.346254,-0.915016,0.354119,-0.378106,-0.852751,0.355236,-0.147741,-0.799912,0.354509,-0.408682,0.393621,0.329792,1.024362,0.476871,0.330005,0.969697,0.665685,0.341176,-0.242295,0.696046,0.337915,-0.168187,0.725887,0.334992,-0.094329,0.756687,0.332145,-0.020877,0.932022,0.348822,-0.222361,0.578337,0.328204,1.191297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.290000,-1.029225,0.354290,-0.346098,-0.913601,0.354592,-0.375127,-0.851167,0.355738,-0.144434,-0.798325,0.354007,-0.406031,0.393541,0.330310,1.024048,0.477194,0.329666,0.969686,0.665609,0.341119,-0.242238,0.696064,0.337918,-0.168076,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932343,0.349438,-0.222014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.300000,-1.027940,0.355177,-0.342822,-0.911933,0.355400,-0.373861,-0.850381,0.355383,-0.143340,-0.796606,0.354364,-0.404682,0.393541,0.330310,1.024048,0.476855,0.330064,0.969740,0.665732,0.341247,-0.242226,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756603,0.331919,-0.020845,0.932471,0.349605,-0.222097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.310000,-1.026875,0.354269,-0.342868,-0.911277,0.355531,-0.372028,-0.850627,0.355212,-0.143514,-0.795655,0.352767,-0.404020,0.393478,0.330090,1.024109,0.477194,0.329666,0.969686,0.665732,0.341247,-0.242226,0.696110,0.337916,-0.168104,0.725771,0.334815,-0.094234,0.756603,0.331919,-0.020845,0.932382,0.349649,-0.222093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.320000,-1.026221,0.354300,-0.341848,-0.911137,0.355090,-0.370756,-0.848632,0.354105,-0.140127,-0.795614,0.354154,-0.401227,0.393541,0.330310,1.024048,0.477194,0.329666,0.969686,0.665641,0.341282,-0.242218,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932087,0.348854,-0.222135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.330000,-1.025258,0.353629,-0.340593,-0.910114,0.355063,-0.369954,-0.849174,0.354604,-0.138646,-0.794141,0.354483,-0.400539,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665582,0.340995,-0.242153,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.931970,0.348916,-0.222175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.340000,-1.025279,0.353822,-0.340066,-0.909577,0.354397,-0.370118,-0.848465,0.354596,-0.137666,-0.793420,0.354259,-0.399081,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665685,0.341176,-0.242295,0.696064,0.337918,-0.168076,0.725771,0.334815,-0.094234,0.756520,0.332079,-0.020798,0.931953,0.349011,-0.221987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.350000,-1.024299,0.354118,-0.338805,-0.908241,0.355309,-0.367437,-0.847026,0.355089,-0.138094,-0.793274,0.354564,-0.398881,0.393541,0.330310,1.024048,0.477194,0.329666,0.969686,0.665424,0.340925,-0.242148,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756520,0.332079,-0.020798,0.931931,0.348936,-0.222178,0.578337,0.328204,1.191297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.360000,-1.023338,0.354007,-0.336995,-0.908456,0.354992,-0.366146,-0.845867,0.355524,-0.136026,-0.793896,0.354712,-0.399750,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665594,0.341209,-0.242287,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756837,0.331900,-0.020447,0.931970,0.348916,-0.222175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.370000,-1.022265,0.355050,-0.334503,-0.907483,0.354307,-0.367432,-0.845343,0.355206,-0.134863,-0.792490,0.354427,-0.397355,0.393681,0.330031,1.024290,0.476855,0.330064,0.969740,0.665575,0.340972,-0.242372,0.696042,0.337917,-0.168190,0.725771,0.334815,-0.094234,0.756837,0.331900,-0.020447,0.931899,0.348852,-0.222125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.380000,-1.022442,0.354385,-0.332489,-0.907102,0.354710,-0.366172,-0.843457,0.355891,-0.134041,-0.791567,0.352975,-0.396800,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665543,0.341021,-0.242235,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756837,0.331900,-0.020447,0.931953,0.349011,-0.221987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.390000,-1.021543,0.353671,-0.333326,-0.905869,0.354866,-0.362460,-0.843059,0.354299,-0.134351,-0.790550,0.353442,-0.393802,0.393681,0.330031,1.024290,0.476855,0.330064,0.969740,0.665575,0.341232,-0.242348,0.696046,0.337915,-0.168187,0.725887,0.334992,-0.094329,0.756837,0.331900,-0.020447,0.932260,0.349484,-0.222012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.400000,-1.020733,0.354180,-0.331658,-0.904472,0.354641,-0.361608,-0.842153,0.355572,-0.131228,-0.790086,0.354303,-0.393015,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665692,0.341170,-0.242346,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932062,0.348978,-0.222253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.410000,-1.019474,0.354281,-0.330486,-0.904373,0.354527,-0.361788,-0.841995,0.354989,-0.129459,-0.788741,0.354134,-0.391106,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665502,0.341049,-0.242244,0.696046,0.337915,-0.168187,0.725887,0.334992,-0.094329,0.756837,0.331900,-0.020447,0.932382,0.349649,-0.222093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.420000,-1.017893,0.354599,-0.328500,-0.902980,0.354558,-0.359134,-0.841467,0.354491,-0.127950,-0.787288,0.352549,-0.389989,0.393681,0.330031,1.024290,0.476860,0.328927,0.969247,0.665685,0.341176,-0.242295,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932382,0.349649,-0.222093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.430000,-1.017535,0.353816,-0.329050,-0.901639,0.355223,-0.357554,-0.840093,0.354366,-0.127190,-0.786775,0.353913,-0.388720,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665609,0.341119,-0.242238,0.696040,0.337912,-0.168242,0.725887,0.334992,-0.094329,0.756555,0.332057,-0.020807,0.932101,0.348779,-0.222348,0.578337,0.328204,1.191297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.440000,-1.016786,0.353762,-0.328298,-0.901017,0.354689,-0.356368,-0.839264,0.354161,-0.128013,-0.785707,0.354276,-0.387662,0.393541,0.330310,1.024048,0.477194,0.329666,0.969686,0.665685,0.341176,-0.242295,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756603,0.331919,-0.020845,0.932417,0.349630,-0.222129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.450000,-1.015376,0.353545,-0.326625,-0.899782,0.354859,-0.355289,-0.838732,0.354121,-0.124625,-0.784094,0.354554,-0.386566,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665609,0.341119,-0.242238,0.696048,0.337921,-0.168133,0.725887,0.334992,-0.094329,0.756555,0.332057,-0.020807,0.932062,0.348978,-0.222253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.460000,-1.014152,0.353691,-0.325430,-0.898124,0.355421,-0.354407,-0.836465,0.355658,-0.124147,-0.782865,0.353386,-0.385498,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665685,0.341176,-0.242295,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756603,0.331919,-0.020845,0.932417,0.349630,-0.222129,0.578337,0.328204,1.191297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.470000,-1.012921,0.354421,-0.323457,-0.897666,0.354005,-0.355492,-0.835976,0.354880,-0.125102,-0.782035,0.353056,-0.385316,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665692,0.341170,-0.242346,0.696127,0.337891,-0.168193,0.725887,0.334992,-0.094329,0.756555,0.332057,-0.020807,0.932051,0.348873,-0.222161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.480000,-1.012357,0.354466,-0.321428,-0.896958,0.353846,-0.354431,-0.834998,0.354652,-0.124005,-0.781551,0.352982,-0.384945,0.393621,0.329792,1.024362,0.477301,0.329565,0.969869,0.665640,0.341098,-0.242196,0.696116,0.337843,-0.168101,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932156,0.348935,-0.222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.490000,-1.011979,0.353256,-0.321529,-0.896354,0.354487,-0.352933,-0.833525,0.355461,-0.120853,-0.781103,0.354139,-0.382191,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665624,0.341072,-0.242127,0.696041,0.337932,-0.168094,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932471,0.349605,-0.222097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.500000,-1.010733,0.353590,-0.320541,-0.895083,0.355164,-0.349299,-0.833187,0.354151,-0.121101,-0.779637,0.354281,-0.380538,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665716,0.341154,-0.242254,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932036,0.348972,-0.221977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.510000,-1.009820,0.354425,-0.318096,-0.893816,0.355306,-0.348229,-0.832621,0.354251,-0.117529,-0.779660,0.354274,-0.380270,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665468,0.340962,-0.242182,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756520,0.332079,-0.020798,0.932036,0.348994,-0.222231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.520000,-1.008358,0.354320,-0.316526,-0.893333,0.354996,-0.347045,-0.831591,0.354423,-0.117638,-0.778606,0.353929,-0.378031,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665518,0.340895,-0.242155,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932022,0.348822,-0.222361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.530000,-1.007995,0.353382,-0.316923,-0.893208,0.354540,-0.345330,-0.830408,0.353973,-0.116818,-0.777032,0.353970,-0.376628,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665582,0.340995,-0.242153,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.931970,0.348916,-0.222175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.540000,-1.007464,0.353148,-0.315328,-0.890739,0.355125,-0.344128,-0.829762,0.354575,-0.116013,-0.775478,0.355090,-0.375256,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665495,0.340772,-0.242535,0.696040,0.337912,-0.168242,0.725771,0.334815,-0.094234,0.756837,0.331900,-0.020447,0.931970,0.348916,-0.222175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.550000,-1.005072,0.352646,-0.312671,-0.890556,0.354791,-0.342922,-0.828401,0.355209,-0.113034,-0.775353,0.353616,-0.374324,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665685,0.341176,-0.242295,0.696040,0.337912,-0.168242,0.725771,0.334815,-0.094234,0.756837,0.331900,-0.020447,0.932022,0.348822,-0.222361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.560000,-1.004343,0.354163,-0.311447,-0.889419,0.355117,-0.342410,-0.826683,0.353661,-0.111835,-0.774408,0.353799,-0.373278,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665581,0.340963,-0.242425,0.696040,0.337912,-0.168242,0.725887,0.334992,-0.094329,0.756837,0.331900,-0.020447,0.932417,0.349630,-0.222129,0.578337,0.328204,1.191297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.570000,-1.003322,0.353768,-0.310184,-0.888718,0.353882,-0.342549,-0.825645,0.354508,-0.110628,-0.774195,0.353907,-0.373972,0.393681,0.330031,1.024290,0.476734,0.328989,0.969248,0.665685,0.341176,-0.242295,0.696127,0.337891,-0.168193,0.725771,0.334815,-0.094234,0.756837,0.331900,-0.020447,0.931994,0.348904,-0.222439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.580000,-1.003400,0.353618,-0.310863,-0.887738,0.353638,-0.341615,-0.825125,0.353926,-0.108946,-0.772877,0.353854,-0.371930,0.393541,0.330310,1.024048,0.477194,0.329666,0.969686,0.665594,0.341209,-0.242287,0.696006,0.337847,-0.168248,0.725771,0.334815,-0.094234,0.756520,0.332079,-0.020806,0.932417,0.349630,-0.222129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.590000,-1.002295,0.353299,-0.309074,-0.885244,0.355633,-0.338432,-0.824080,0.353447,-0.108318,-0.771522,0.354066,-0.370067,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665692,0.341170,-0.242346,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756520,0.332079,-0.020806,0.932146,0.348940,-0.222243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.600000,-0.999466,0.354890,-0.306858,-0.885526,0.353982,-0.339100,-0.822259,0.354916,-0.107042,-0.770450,0.353953,-0.368286,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665692,0.341170,-0.242346,0.696040,0.337912,-0.168242,0.725771,0.334815,-0.094234,0.756520,0.332079,-0.020806,0.932101,0.348779,-0.222348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.610000,-0.999125,0.353782,-0.305818,-0.884327,0.353584,-0.338136,-0.822685,0.353873,-0.105284,-0.769369,0.353289,-0.368009,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665685,0.341176,-0.242295,0.696046,0.337915,-0.168187,0.725887,0.334992,-0.094329,0.756555,0.332057,-0.020807,0.931996,0.348899,-0.222198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.620000,-0.998672,0.353486,-0.304903,-0.883399,0.353271,-0.337001,-0.822061,0.354035,-0.106306,-0.768251,0.352599,-0.365787,0.393681,0.330031,1.024290,0.476855,0.330064,0.969740,0.665732,0.341247,-0.242226,0.696127,0.337891,-0.168193,0.725887,0.334992,-0.094329,0.756687,0.332145,-0.020877,0.932121,0.348954,-0.222219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.630000,-0.998209,0.353163,-0.303978,-0.882659,0.353176,-0.335914,-0.821455,0.354106,-0.102728,-0.767994,0.353457,-0.364899,0.393681,0.330031,1.024290,0.477194,0.329666,0.969686,0.665685,0.341176,-0.242295,0.696046,0.337915,-0.168187,0.725887,0.334992,-0.094329,0.756555,0.332057,-0.020807,0.932417,0.349630,-0.222129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.640000,-0.997639,0.352715,-0.303567,-0.882398,0.354099,-0.334493,-0.819762,0.354686,-0.102377,-0.766279,0.353164,-0.363572,0.393681,0.330031,1.024290,0.476769,0.330140,0.969707,0.665792,0.341134,-0.242222,0.696127,0.337891,-0.168193,0.725771,0.334815,-0.094234,0.756687,0.332145,-0.020877,0.932121,0.348954,-0.222219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.650000,-0.995924,0.353424,-0.300653,-0.880892,0.355073,-0.331354,-0.818715,0.353113,-0.100823,-0.765817,0.354122,-0.362160,0.393621,0.329792,1.024362,0.477194,0.329666,0.969686,0.665685,0.341176,-0.242295,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932502,0.349587,-0.222133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.660000,-0.995074,0.354108,-0.299237,-0.880559,0.353545,-0.331487,-0.817101,0.353720,-0.100692,-0.765251,0.353928,-0.361179,0.393621,0.329792,1.024362,0.477194,0.329666,0.969686,0.665690,0.341031,-0.242172,0.696046,0.337915,-0.168187,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932107,0.349050,-0.222035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.670000,-0.995068,0.353349,-0.298399,-0.879683,0.353446,-0.330103,-0.816190,0.353978,-0.098497,-0.764783,0.353729,-0.360339,0.393681,0.330031,1.024290,0.477301,0.329565,0.969869,0.665625,0.341188,-0.242245,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932121,0.348954,-0.222219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.680000,-0.994241,0.352649,-0.297515,-0.879259,0.353669,-0.328915,-0.815437,0.353452,-0.096225,-0.763800,0.352943,-0.360195,0.393681,0.330031,1.024290,0.473304,0.331326,0.965590,0.665685,0.341176,-0.242295,0.696048,0.337921,-0.168133,0.725771,0.334815,-0.094234,0.756555,0.332057,-0.020807,0.932146,0.348940,-0.222243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
